,4_ExactMolWt,5_Chi0n,6_Chi0n,5_Chi0v,4_FractionCSP3,5_FractionCSP3,6_FractionCSP3,5_HeavyAtomCount,4_HeavyAtomMolWt,5_HeavyAtomMolWt,6_HeavyAtomMolWt,5_LabuteASA,2_MolLogP,4_MolLogP,5_NumHAcceptors,6_NumHDonors,5_NumRotatableBonds,4_TPSA,5_TPSA,6_TPSA,OUTPUT
2842,1028.982745,6.724990191,16.76984402,7.480919137,0,0.333333333,0.208333333,12,1006.704,173.558,330.285,75.56977673,-0.2956,-3.5342,2,0,0,349.21,29.96,18.84,
2843,1028.982745,6.724990191,12.73011839,7.480919137,0,0.333333333,0.235294118,12,1006.704,173.558,278.206,75.56977673,-0.2956,-3.5342,2,1,0,349.21,29.96,65.26,
2844,1028.982745,6.724990191,6.724990191,7.480919137,0,0.333333333,0.333333333,12,1006.704,173.558,173.558,75.56977673,-0.2956,-3.5342,2,0,0,349.21,29.96,29.96,
2845,1028.982745,6.724990191,19.76006718,7.480919137,0,0.333333333,0.285714286,12,1006.704,173.558,412.319,75.56977673,-0.2956,-3.5342,2,1,0,349.21,29.96,56.69,
2846,1028.982745,6.724990191,7.058709813,7.480919137,0,0.333333333,0,12,1006.704,173.558,184.106,75.56977673,-0.2956,-3.5342,2,1,0,349.21,29.96,67.51,
2847,1028.982745,6.724990191,34.11465457,7.480919137,0,0.333333333,0.058823529,12,1006.704,173.558,968.628,75.56977673,-0.2956,-3.5342,2,4,0,349.21,29.96,389.2,
2848,1028.982745,6.724990191,35.78682347,7.480919137,0,0.333333333,0,12,1006.704,173.558,1006.704,75.56977673,-0.2956,-3.5342,2,2,0,349.21,29.96,349.21,
2849,1028.982745,6.724990191,16.63970734,7.480919137,0,0.333333333,0.142857143,12,1006.704,173.558,364.287,75.56977673,-0.2956,-3.5342,2,4,0,349.21,29.96,153.52,
2850,1028.982745,19.76006718,14.80092304,19.76006718,0,0.285714286,0.142857143,33,1006.704,412.319,364.293,194.1164603,-0.2956,-3.5342,3,2,7,349.21,56.69,83.83,
2851,1028.982745,19.76006718,21.63571365,19.76006718,0,0.285714286,0.2,33,1006.704,412.319,479.825,194.1164603,-0.2956,-3.5342,3,0,7,349.21,56.69,47.97,
2852,1028.982745,19.76006718,16.76984402,19.76006718,0,0.285714286,0.208333333,33,1006.704,412.319,330.285,194.1164603,-0.2956,-3.5342,3,0,7,349.21,56.69,18.84,
2853,1028.982745,19.76006718,12.73011839,19.76006718,0,0.285714286,0.235294118,33,1006.704,412.319,278.206,194.1164603,-0.2956,-3.5342,3,1,7,349.21,56.69,65.26,
2854,1028.982745,19.76006718,6.724990191,19.76006718,0,0.285714286,0.333333333,33,1006.704,412.319,173.558,194.1164603,-0.2956,-3.5342,3,0,7,349.21,56.69,29.96,
2855,1028.982745,19.76006718,19.76006718,19.76006718,0,0.285714286,0.285714286,33,1006.704,412.319,412.319,194.1164603,-0.2956,-3.5342,3,1,7,349.21,56.69,56.69,
2856,1028.982745,19.76006718,7.058709813,19.76006718,0,0.285714286,0,33,1006.704,412.319,184.106,194.1164603,-0.2956,-3.5342,3,1,7,349.21,56.69,67.51,
2857,1028.982745,19.76006718,34.11465457,19.76006718,0,0.285714286,0.058823529,33,1006.704,412.319,968.628,194.1164603,-0.2956,-3.5342,3,4,7,349.21,56.69,389.2,
2858,1028.982745,19.76006718,35.78682347,19.76006718,0,0.285714286,0,33,1006.704,412.319,1006.704,194.1164603,-0.2956,-3.5342,3,2,7,349.21,56.69,349.21,
2859,1028.982745,19.76006718,16.63970734,19.76006718,0,0.285714286,0.142857143,33,1006.704,412.319,364.287,194.1164603,-0.2956,-3.5342,3,4,7,349.21,56.69,153.52,
2860,1028.982745,7.058709813,14.80092304,7.058709813,0,0,0.142857143,14,1006.704,184.106,364.293,78.40010454,-0.2956,-3.5342,3,2,1,349.21,67.51,83.83,
2861,1028.982745,7.058709813,21.63571365,7.058709813,0,0,0.2,14,1006.704,184.106,479.825,78.40010454,-0.2956,-3.5342,3,0,1,349.21,67.51,47.97,
2862,1028.982745,7.058709813,16.76984402,7.058709813,0,0,0.208333333,14,1006.704,184.106,330.285,78.40010454,-0.2956,-3.5342,3,0,1,349.21,67.51,18.84,
2863,1028.982745,7.058709813,12.73011839,7.058709813,0,0,0.235294118,14,1006.704,184.106,278.206,78.40010454,-0.2956,-3.5342,3,1,1,349.21,67.51,65.26,
2864,1028.982745,7.058709813,6.724990191,7.058709813,0,0,0.333333333,14,1006.704,184.106,173.558,78.40010454,-0.2956,-3.5342,3,0,1,349.21,67.51,29.96,
2865,1028.982745,7.058709813,19.76006718,7.058709813,0,0,0.285714286,14,1006.704,184.106,412.319,78.40010454,-0.2956,-3.5342,3,1,1,349.21,67.51,56.69,
2866,1028.982745,7.058709813,7.058709813,7.058709813,0,0,0,14,1006.704,184.106,184.106,78.40010454,-0.2956,-3.5342,3,1,1,349.21,67.51,67.51,
2867,1028.982745,7.058709813,34.11465457,7.058709813,0,0,0.058823529,14,1006.704,184.106,968.628,78.40010454,-0.2956,-3.5342,3,4,1,349.21,67.51,389.2,
2868,1028.982745,7.058709813,35.78682347,7.058709813,0,0,0,14,1006.704,184.106,1006.704,78.40010454,-0.2956,-3.5342,3,2,1,349.21,67.51,349.21,
2869,1028.982745,7.058709813,16.63970734,7.058709813,0,0,0.142857143,14,1006.704,184.106,364.287,78.40010454,-0.2956,-3.5342,3,4,1,349.21,67.51,153.52,
2870,1028.982745,34.11465457,14.80092304,45.38064089,0,0.058823529,0.142857143,64,1006.704,968.628,364.293,452.2529366,-0.2956,-3.5342,20,2,11,349.21,389.2,83.83,
2871,1028.982745,34.11465457,21.63571365,45.38064089,0,0.058823529,0.2,64,1006.704,968.628,479.825,452.2529366,-0.2956,-3.5342,20,0,11,349.21,389.2,47.97,
2872,1028.982745,34.11465457,16.76984402,45.38064089,0,0.058823529,0.208333333,64,1006.704,968.628,330.285,452.2529366,-0.2956,-3.5342,20,0,11,349.21,389.2,18.84,
2873,1028.982745,34.11465457,12.73011839,45.38064089,0,0.058823529,0.235294118,64,1006.704,968.628,278.206,452.2529366,-0.2956,-3.5342,20,1,11,349.21,389.2,65.26,
2874,1028.982745,34.11465457,6.724990191,45.38064089,0,0.058823529,0.333333333,64,1006.704,968.628,173.558,452.2529366,-0.2956,-3.5342,20,0,11,349.21,389.2,29.96,
2875,1028.982745,34.11465457,19.76006718,45.38064089,0,0.058823529,0.285714286,64,1006.704,968.628,412.319,452.2529366,-0.2956,-3.5342,20,1,11,349.21,389.2,56.69,
2876,1028.982745,34.11465457,7.058709813,45.38064089,0,0.058823529,0,64,1006.704,968.628,184.106,452.2529366,-0.2956,-3.5342,20,1,11,349.21,389.2,67.51,
2877,1028.982745,34.11465457,34.11465457,45.38064089,0,0.058823529,0.058823529,64,1006.704,968.628,968.628,452.2529366,-0.2956,-3.5342,20,4,11,349.21,389.2,389.2,
2878,1028.982745,34.11465457,35.78682347,45.38064089,0,0.058823529,0,64,1006.704,968.628,1006.704,452.2529366,-0.2956,-3.5342,20,2,11,349.21,389.2,349.21,
2879,1028.982745,34.11465457,16.63970734,45.38064089,0,0.058823529,0.142857143,64,1006.704,968.628,364.287,452.2529366,-0.2956,-3.5342,20,4,11,349.21,389.2,153.52,
2880,1028.982745,35.78682347,14.80092304,47.05280979,0,0,0.142857143,68,1006.704,1006.704,364.293,474.9719444,-0.2956,-3.5342,20,2,10,349.21,349.21,83.83,
2881,1028.982745,35.78682347,21.63571365,47.05280979,0,0,0.2,68,1006.704,1006.704,479.825,474.9719444,-0.2956,-3.5342,20,0,10,349.21,349.21,47.97,
2882,1028.982745,35.78682347,16.76984402,47.05280979,0,0,0.208333333,68,1006.704,1006.704,330.285,474.9719444,-0.2956,-3.5342,20,0,10,349.21,349.21,18.84,
2883,1028.982745,35.78682347,12.73011839,47.05280979,0,0,0.235294118,68,1006.704,1006.704,278.206,474.9719444,-0.2956,-3.5342,20,1,10,349.21,349.21,65.26,
2884,1028.982745,35.78682347,6.724990191,47.05280979,0,0,0.333333333,68,1006.704,1006.704,173.558,474.9719444,-0.2956,-3.5342,20,0,10,349.21,349.21,29.96,
2885,1028.982745,35.78682347,19.76006718,47.05280979,0,0,0.285714286,68,1006.704,1006.704,412.319,474.9719444,-0.2956,-3.5342,20,1,10,349.21,349.21,56.69,
2886,1028.982745,35.78682347,7.058709813,47.05280979,0,0,0,68,1006.704,1006.704,184.106,474.9719444,-0.2956,-3.5342,20,1,10,349.21,349.21,67.51,
2887,1028.982745,35.78682347,34.11465457,47.05280979,0,0,0.058823529,68,1006.704,1006.704,968.628,474.9719444,-0.2956,-3.5342,20,4,10,349.21,349.21,389.2,
2888,1028.982745,35.78682347,35.78682347,47.05280979,0,0,0,68,1006.704,1006.704,1006.704,474.9719444,-0.2956,-3.5342,20,2,10,349.21,349.21,349.21,
2889,1028.982745,35.78682347,16.63970734,47.05280979,0,0,0.142857143,68,1006.704,1006.704,364.287,474.9719444,-0.2956,-3.5342,20,4,10,349.21,349.21,153.52,
2890,1028.982745,16.63970734,14.80092304,16.63970734,0,0.142857143,0.142857143,29,1006.704,364.287,364.293,168.8935364,-0.2956,-3.5342,8,2,4,349.21,153.52,83.83,
2891,1028.982745,16.63970734,21.63571365,16.63970734,0,0.142857143,0.2,29,1006.704,364.287,479.825,168.8935364,-0.2956,-3.5342,8,0,4,349.21,153.52,47.97,
2892,1028.982745,16.63970734,16.76984402,16.63970734,0,0.142857143,0.208333333,29,1006.704,364.287,330.285,168.8935364,-0.2956,-3.5342,8,0,4,349.21,153.52,18.84,
2893,1028.982745,16.63970734,12.73011839,16.63970734,0,0.142857143,0.235294118,29,1006.704,364.287,278.206,168.8935364,-0.2956,-3.5342,8,1,4,349.21,153.52,65.26,
2894,1028.982745,16.63970734,6.724990191,16.63970734,0,0.142857143,0.333333333,29,1006.704,364.287,173.558,168.8935364,-0.2956,-3.5342,8,0,4,349.21,153.52,29.96,
2895,1028.982745,16.63970734,19.76006718,16.63970734,0,0.142857143,0.285714286,29,1006.704,364.287,412.319,168.8935364,-0.2956,-3.5342,8,1,4,349.21,153.52,56.69,
2896,1028.982745,16.63970734,7.058709813,16.63970734,0,0.142857143,0,29,1006.704,364.287,184.106,168.8935364,-0.2956,-3.5342,8,1,4,349.21,153.52,67.51,
2897,1028.982745,16.63970734,34.11465457,16.63970734,0,0.142857143,0.058823529,29,1006.704,364.287,968.628,168.8935364,-0.2956,-3.5342,8,4,4,349.21,153.52,389.2,
2898,1028.982745,16.63970734,35.78682347,16.63970734,0,0.142857143,0,29,1006.704,364.287,1006.704,168.8935364,-0.2956,-3.5342,8,2,4,349.21,153.52,349.21,
2899,1028.982745,16.63970734,16.63970734,16.63970734,0,0.142857143,0.142857143,29,1006.704,364.287,364.287,168.8935364,-0.2956,-3.5342,8,4,4,349.21,153.52,153.52,
2900,388.2123928,14.80092304,14.80092304,15.61741963,0.142857143,0.142857143,0.142857143,27,364.287,364.293,364.293,157.1710017,-0.2956,5.77146,5,2,2,153.52,83.83,83.83,
2901,388.2123928,14.80092304,21.63571365,15.61741963,0.142857143,0.142857143,0.2,27,364.287,364.293,479.825,157.1710017,-0.2956,5.77146,5,0,2,153.52,83.83,47.97,
2902,388.2123928,14.80092304,16.76984402,15.61741963,0.142857143,0.142857143,0.208333333,27,364.287,364.293,330.285,157.1710017,-0.2956,5.77146,5,0,2,153.52,83.83,18.84,
2903,388.2123928,14.80092304,12.73011839,15.61741963,0.142857143,0.142857143,0.235294118,27,364.287,364.293,278.206,157.1710017,-0.2956,5.77146,5,1,2,153.52,83.83,65.26,
2904,388.2123928,14.80092304,6.724990191,15.61741963,0.142857143,0.142857143,0.333333333,27,364.287,364.293,173.558,157.1710017,-0.2956,5.77146,5,0,2,153.52,83.83,29.96,
2905,388.2123928,14.80092304,19.76006718,15.61741963,0.142857143,0.142857143,0.285714286,27,364.287,364.293,412.319,157.1710017,-0.2956,5.77146,5,1,2,153.52,83.83,56.69,
2906,388.2123928,14.80092304,7.058709813,15.61741963,0.142857143,0.142857143,0,27,364.287,364.293,184.106,157.1710017,-0.2956,5.77146,5,1,2,153.52,83.83,67.51,
2907,388.2123928,14.80092304,34.11465457,15.61741963,0.142857143,0.142857143,0.058823529,27,364.287,364.293,968.628,157.1710017,-0.2956,5.77146,5,4,2,153.52,83.83,389.2,
2908,388.2123928,14.80092304,35.78682347,15.61741963,0.142857143,0.142857143,0,27,364.287,364.293,1006.704,157.1710017,-0.2956,5.77146,5,2,2,153.52,83.83,349.21,
2909,388.2123928,14.80092304,16.63970734,15.61741963,0.142857143,0.142857143,0.142857143,27,364.287,364.293,364.287,157.1710017,-0.2956,5.77146,5,4,2,153.52,83.83,153.52,
2910,388.2123928,21.63571365,14.80092304,22.39164259,0.142857143,0.2,0.142857143,37,364.287,479.825,364.293,223.8673792,-0.2956,5.77146,5,2,7,153.52,47.97,83.83,
2911,388.2123928,21.63571365,21.63571365,22.39164259,0.142857143,0.2,0.2,37,364.287,479.825,479.825,223.8673792,-0.2956,5.77146,5,0,7,153.52,47.97,47.97,
2912,388.2123928,21.63571365,16.76984402,22.39164259,0.142857143,0.2,0.208333333,37,364.287,479.825,330.285,223.8673792,-0.2956,5.77146,5,0,7,153.52,47.97,18.84,
2913,388.2123928,21.63571365,12.73011839,22.39164259,0.142857143,0.2,0.235294118,37,364.287,479.825,278.206,223.8673792,-0.2956,5.77146,5,1,7,153.52,47.97,65.26,
2914,388.2123928,21.63571365,6.724990191,22.39164259,0.142857143,0.2,0.333333333,37,364.287,479.825,173.558,223.8673792,-0.2956,5.77146,5,0,7,153.52,47.97,29.96,
2915,388.2123928,21.63571365,19.76006718,22.39164259,0.142857143,0.2,0.285714286,37,364.287,479.825,412.319,223.8673792,-0.2956,5.77146,5,1,7,153.52,47.97,56.69,
2916,388.2123928,21.63571365,7.058709813,22.39164259,0.142857143,0.2,0,37,364.287,479.825,184.106,223.8673792,-0.2956,5.77146,5,1,7,153.52,47.97,67.51,
2917,388.2123928,21.63571365,34.11465457,22.39164259,0.142857143,0.2,0.058823529,37,364.287,479.825,968.628,223.8673792,-0.2956,5.77146,5,4,7,153.52,47.97,389.2,
2918,388.2123928,21.63571365,35.78682347,22.39164259,0.142857143,0.2,0,37,364.287,479.825,1006.704,223.8673792,-0.2956,5.77146,5,2,7,153.52,47.97,349.21,
2919,388.2123928,21.63571365,16.63970734,22.39164259,0.142857143,0.2,0.142857143,37,364.287,479.825,364.287,223.8673792,-0.2956,5.77146,5,4,7,153.52,47.97,153.52,
2920,388.2123928,16.76984402,14.80092304,16.76984402,0.142857143,0.208333333,0.142857143,27,364.287,330.285,364.293,162.2081523,-0.2956,5.77146,3,2,4,153.52,18.84,83.83,
2921,388.2123928,16.76984402,21.63571365,16.76984402,0.142857143,0.208333333,0.2,27,364.287,330.285,479.825,162.2081523,-0.2956,5.77146,3,0,4,153.52,18.84,47.97,
2922,388.2123928,16.76984402,16.76984402,16.76984402,0.142857143,0.208333333,0.208333333,27,364.287,330.285,330.285,162.2081523,-0.2956,5.77146,3,0,4,153.52,18.84,18.84,
2923,388.2123928,16.76984402,12.73011839,16.76984402,0.142857143,0.208333333,0.235294118,27,364.287,330.285,278.206,162.2081523,-0.2956,5.77146,3,1,4,153.52,18.84,65.26,
2924,388.2123928,16.76984402,6.724990191,16.76984402,0.142857143,0.208333333,0.333333333,27,364.287,330.285,173.558,162.2081523,-0.2956,5.77146,3,0,4,153.52,18.84,29.96,
2925,388.2123928,16.76984402,19.76006718,16.76984402,0.142857143,0.208333333,0.285714286,27,364.287,330.285,412.319,162.2081523,-0.2956,5.77146,3,1,4,153.52,18.84,56.69,
2926,388.2123928,16.76984402,7.058709813,16.76984402,0.142857143,0.208333333,0,27,364.287,330.285,184.106,162.2081523,-0.2956,5.77146,3,1,4,153.52,18.84,67.51,
2927,388.2123928,16.76984402,34.11465457,16.76984402,0.142857143,0.208333333,0.058823529,27,364.287,330.285,968.628,162.2081523,-0.2956,5.77146,3,4,4,153.52,18.84,389.2,
2928,388.2123928,16.76984402,35.78682347,16.76984402,0.142857143,0.208333333,0,27,364.287,330.285,1006.704,162.2081523,-0.2956,5.77146,3,2,4,153.52,18.84,349.21,
2929,388.2123928,16.76984402,16.63970734,16.76984402,0.142857143,0.208333333,0.142857143,27,364.287,330.285,364.287,162.2081523,-0.2956,5.77146,3,4,4,153.52,18.84,153.52,
2930,388.2123928,12.73011839,14.80092304,12.73011839,0.142857143,0.235294118,0.142857143,22,364.287,278.206,364.293,129.4755753,-0.2956,5.77146,4,2,6,153.52,65.26,83.83,
2931,388.2123928,12.73011839,21.63571365,12.73011839,0.142857143,0.235294118,0.2,22,364.287,278.206,479.825,129.4755753,-0.2956,5.77146,4,0,6,153.52,65.26,47.97,
2932,388.2123928,12.73011839,16.76984402,12.73011839,0.142857143,0.235294118,0.208333333,22,364.287,278.206,330.285,129.4755753,-0.2956,5.77146,4,0,6,153.52,65.26,18.84,
2933,388.2123928,12.73011839,12.73011839,12.73011839,0.142857143,0.235294118,0.235294118,22,364.287,278.206,278.206,129.4755753,-0.2956,5.77146,4,1,6,153.52,65.26,65.26,
2934,388.2123928,12.73011839,6.724990191,12.73011839,0.142857143,0.235294118,0.333333333,22,364.287,278.206,173.558,129.4755753,-0.2956,5.77146,4,0,6,153.52,65.26,29.96,
2935,388.2123928,12.73011839,19.76006718,12.73011839,0.142857143,0.235294118,0.285714286,22,364.287,278.206,412.319,129.4755753,-0.2956,5.77146,4,1,6,153.52,65.26,56.69,
2936,388.2123928,12.73011839,7.058709813,12.73011839,0.142857143,0.235294118,0,22,364.287,278.206,184.106,129.4755753,-0.2956,5.77146,4,1,6,153.52,65.26,67.51,
2937,388.2123928,12.73011839,34.11465457,12.73011839,0.142857143,0.235294118,0.058823529,22,364.287,278.206,968.628,129.4755753,-0.2956,5.77146,4,4,6,153.52,65.26,389.2,
2938,388.2123928,12.73011839,35.78682347,12.73011839,0.142857143,0.235294118,0,22,364.287,278.206,1006.704,129.4755753,-0.2956,5.77146,4,2,6,153.52,65.26,349.21,
2939,388.2123928,12.73011839,16.63970734,12.73011839,0.142857143,0.235294118,0.142857143,22,364.287,278.206,364.287,129.4755753,-0.2956,5.77146,4,4,6,153.52,65.26,153.52,
2940,388.2123928,6.724990191,14.80092304,7.480919137,0.142857143,0.333333333,0.142857143,12,364.287,173.558,364.293,75.56977673,-0.2956,5.77146,2,2,0,153.52,29.96,83.83,
2941,388.2123928,6.724990191,21.63571365,7.480919137,0.142857143,0.333333333,0.2,12,364.287,173.558,479.825,75.56977673,-0.2956,5.77146,2,0,0,153.52,29.96,47.97,
2942,388.2123928,6.724990191,16.76984402,7.480919137,0.142857143,0.333333333,0.208333333,12,364.287,173.558,330.285,75.56977673,-0.2956,5.77146,2,0,0,153.52,29.96,18.84,
2943,388.2123928,6.724990191,12.73011839,7.480919137,0.142857143,0.333333333,0.235294118,12,364.287,173.558,278.206,75.56977673,-0.2956,5.77146,2,1,0,153.52,29.96,65.26,
2944,388.2123928,6.724990191,6.724990191,7.480919137,0.142857143,0.333333333,0.333333333,12,364.287,173.558,173.558,75.56977673,-0.2956,5.77146,2,0,0,153.52,29.96,29.96,
2945,388.2123928,6.724990191,19.76006718,7.480919137,0.142857143,0.333333333,0.285714286,12,364.287,173.558,412.319,75.56977673,-0.2956,5.77146,2,1,0,153.52,29.96,56.69,
2946,388.2123928,6.724990191,7.058709813,7.480919137,0.142857143,0.333333333,0,12,364.287,173.558,184.106,75.56977673,-0.2956,5.77146,2,1,0,153.52,29.96,67.51,
2947,388.2123928,6.724990191,34.11465457,7.480919137,0.142857143,0.333333333,0.058823529,12,364.287,173.558,968.628,75.56977673,-0.2956,5.77146,2,4,0,153.52,29.96,389.2,
2948,388.2123928,6.724990191,35.78682347,7.480919137,0.142857143,0.333333333,0,12,364.287,173.558,1006.704,75.56977673,-0.2956,5.77146,2,2,0,153.52,29.96,349.21,
2949,388.2123928,6.724990191,16.63970734,7.480919137,0.142857143,0.333333333,0.142857143,12,364.287,173.558,364.287,75.56977673,-0.2956,5.77146,2,4,0,153.52,29.96,153.52,
2950,388.2123928,19.76006718,14.80092304,19.76006718,0.142857143,0.285714286,0.142857143,33,364.287,412.319,364.293,194.1164603,-0.2956,5.77146,3,2,7,153.52,56.69,83.83,
2951,388.2123928,19.76006718,21.63571365,19.76006718,0.142857143,0.285714286,0.2,33,364.287,412.319,479.825,194.1164603,-0.2956,5.77146,3,0,7,153.52,56.69,47.97,
2952,388.2123928,19.76006718,16.76984402,19.76006718,0.142857143,0.285714286,0.208333333,33,364.287,412.319,330.285,194.1164603,-0.2956,5.77146,3,0,7,153.52,56.69,18.84,
2953,388.2123928,19.76006718,12.73011839,19.76006718,0.142857143,0.285714286,0.235294118,33,364.287,412.319,278.206,194.1164603,-0.2956,5.77146,3,1,7,153.52,56.69,65.26,
2954,388.2123928,19.76006718,6.724990191,19.76006718,0.142857143,0.285714286,0.333333333,33,364.287,412.319,173.558,194.1164603,-0.2956,5.77146,3,0,7,153.52,56.69,29.96,
2955,388.2123928,19.76006718,19.76006718,19.76006718,0.142857143,0.285714286,0.285714286,33,364.287,412.319,412.319,194.1164603,-0.2956,5.77146,3,1,7,153.52,56.69,56.69,
2956,388.2123928,19.76006718,7.058709813,19.76006718,0.142857143,0.285714286,0,33,364.287,412.319,184.106,194.1164603,-0.2956,5.77146,3,1,7,153.52,56.69,67.51,
2957,388.2123928,19.76006718,34.11465457,19.76006718,0.142857143,0.285714286,0.058823529,33,364.287,412.319,968.628,194.1164603,-0.2956,5.77146,3,4,7,153.52,56.69,389.2,
2958,388.2123928,19.76006718,35.78682347,19.76006718,0.142857143,0.285714286,0,33,364.287,412.319,1006.704,194.1164603,-0.2956,5.77146,3,2,7,153.52,56.69,349.21,
2959,388.2123928,19.76006718,16.63970734,19.76006718,0.142857143,0.285714286,0.142857143,33,364.287,412.319,364.287,194.1164603,-0.2956,5.77146,3,4,7,153.52,56.69,153.52,
2960,388.2123928,7.058709813,14.80092304,7.058709813,0.142857143,0,0.142857143,14,364.287,184.106,364.293,78.40010454,-0.2956,5.77146,3,2,1,153.52,67.51,83.83,
2961,388.2123928,7.058709813,21.63571365,7.058709813,0.142857143,0,0.2,14,364.287,184.106,479.825,78.40010454,-0.2956,5.77146,3,0,1,153.52,67.51,47.97,
2962,388.2123928,7.058709813,16.76984402,7.058709813,0.142857143,0,0.208333333,14,364.287,184.106,330.285,78.40010454,-0.2956,5.77146,3,0,1,153.52,67.51,18.84,
2963,388.2123928,7.058709813,12.73011839,7.058709813,0.142857143,0,0.235294118,14,364.287,184.106,278.206,78.40010454,-0.2956,5.77146,3,1,1,153.52,67.51,65.26,
2964,388.2123928,7.058709813,6.724990191,7.058709813,0.142857143,0,0.333333333,14,364.287,184.106,173.558,78.40010454,-0.2956,5.77146,3,0,1,153.52,67.51,29.96,
2965,388.2123928,7.058709813,19.76006718,7.058709813,0.142857143,0,0.285714286,14,364.287,184.106,412.319,78.40010454,-0.2956,5.77146,3,1,1,153.52,67.51,56.69,
2966,388.2123928,7.058709813,7.058709813,7.058709813,0.142857143,0,0,14,364.287,184.106,184.106,78.40010454,-0.2956,5.77146,3,1,1,153.52,67.51,67.51,
2967,388.2123928,7.058709813,34.11465457,7.058709813,0.142857143,0,0.058823529,14,364.287,184.106,968.628,78.40010454,-0.2956,5.77146,3,4,1,153.52,67.51,389.2,
2968,388.2123928,7.058709813,35.78682347,7.058709813,0.142857143,0,0,14,364.287,184.106,1006.704,78.40010454,-0.2956,5.77146,3,2,1,153.52,67.51,349.21,
2969,388.2123928,7.058709813,16.63970734,7.058709813,0.142857143,0,0.142857143,14,364.287,184.106,364.287,78.40010454,-0.2956,5.77146,3,4,1,153.52,67.51,153.52,
2970,388.2123928,34.11465457,14.80092304,45.38064089,0.142857143,0.058823529,0.142857143,64,364.287,968.628,364.293,452.2529366,-0.2956,5.77146,20,2,11,153.52,389.2,83.83,
2971,388.2123928,34.11465457,21.63571365,45.38064089,0.142857143,0.058823529,0.2,64,364.287,968.628,479.825,452.2529366,-0.2956,5.77146,20,0,11,153.52,389.2,47.97,
2972,388.2123928,34.11465457,16.76984402,45.38064089,0.142857143,0.058823529,0.208333333,64,364.287,968.628,330.285,452.2529366,-0.2956,5.77146,20,0,11,153.52,389.2,18.84,
2973,388.2123928,34.11465457,12.73011839,45.38064089,0.142857143,0.058823529,0.235294118,64,364.287,968.628,278.206,452.2529366,-0.2956,5.77146,20,1,11,153.52,389.2,65.26,
2974,388.2123928,34.11465457,6.724990191,45.38064089,0.142857143,0.058823529,0.333333333,64,364.287,968.628,173.558,452.2529366,-0.2956,5.77146,20,0,11,153.52,389.2,29.96,
2975,388.2123928,34.11465457,19.76006718,45.38064089,0.142857143,0.058823529,0.285714286,64,364.287,968.628,412.319,452.2529366,-0.2956,5.77146,20,1,11,153.52,389.2,56.69,
2976,388.2123928,34.11465457,7.058709813,45.38064089,0.142857143,0.058823529,0,64,364.287,968.628,184.106,452.2529366,-0.2956,5.77146,20,1,11,153.52,389.2,67.51,
2977,388.2123928,34.11465457,34.11465457,45.38064089,0.142857143,0.058823529,0.058823529,64,364.287,968.628,968.628,452.2529366,-0.2956,5.77146,20,4,11,153.52,389.2,389.2,
2978,388.2123928,34.11465457,35.78682347,45.38064089,0.142857143,0.058823529,0,64,364.287,968.628,1006.704,452.2529366,-0.2956,5.77146,20,2,11,153.52,389.2,349.21,
2979,388.2123928,34.11465457,16.63970734,45.38064089,0.142857143,0.058823529,0.142857143,64,364.287,968.628,364.287,452.2529366,-0.2956,5.77146,20,4,11,153.52,389.2,153.52,
2980,388.2123928,35.78682347,14.80092304,47.05280979,0.142857143,0,0.142857143,68,364.287,1006.704,364.293,474.9719444,-0.2956,5.77146,20,2,10,153.52,349.21,83.83,
2981,388.2123928,35.78682347,21.63571365,47.05280979,0.142857143,0,0.2,68,364.287,1006.704,479.825,474.9719444,-0.2956,5.77146,20,0,10,153.52,349.21,47.97,
2982,388.2123928,35.78682347,16.76984402,47.05280979,0.142857143,0,0.208333333,68,364.287,1006.704,330.285,474.9719444,-0.2956,5.77146,20,0,10,153.52,349.21,18.84,
2983,388.2123928,35.78682347,12.73011839,47.05280979,0.142857143,0,0.235294118,68,364.287,1006.704,278.206,474.9719444,-0.2956,5.77146,20,1,10,153.52,349.21,65.26,
2984,388.2123928,35.78682347,6.724990191,47.05280979,0.142857143,0,0.333333333,68,364.287,1006.704,173.558,474.9719444,-0.2956,5.77146,20,0,10,153.52,349.21,29.96,
2985,388.2123928,35.78682347,19.76006718,47.05280979,0.142857143,0,0.285714286,68,364.287,1006.704,412.319,474.9719444,-0.2956,5.77146,20,1,10,153.52,349.21,56.69,
2986,388.2123928,35.78682347,7.058709813,47.05280979,0.142857143,0,0,68,364.287,1006.704,184.106,474.9719444,-0.2956,5.77146,20,1,10,153.52,349.21,67.51,
2987,388.2123928,35.78682347,34.11465457,47.05280979,0.142857143,0,0.058823529,68,364.287,1006.704,968.628,474.9719444,-0.2956,5.77146,20,4,10,153.52,349.21,389.2,
2988,388.2123928,35.78682347,35.78682347,47.05280979,0.142857143,0,0,68,364.287,1006.704,1006.704,474.9719444,-0.2956,5.77146,20,2,10,153.52,349.21,349.21,
2989,388.2123928,35.78682347,16.63970734,47.05280979,0.142857143,0,0.142857143,68,364.287,1006.704,364.287,474.9719444,-0.2956,5.77146,20,4,10,153.52,349.21,153.52,
2990,388.2123928,16.63970734,14.80092304,16.63970734,0.142857143,0.142857143,0.142857143,29,364.287,364.287,364.293,168.8935364,-0.2956,5.77146,8,2,4,153.52,153.52,83.83,
